snapshot_cycle,timestamp,symbol,side,size,entry_price,exit_price,pnl,slippage,hold_cycles,conviction,regime
420,2026-03-26T07:08:13.941097+00:00,XRPUSDT,short,10500.0,1.3866,1.3866,-0.0,0.0,0,,bear
420,2026-03-26T07:08:13.941106+00:00,ETHUSDT,long,12500.0,2124.19,2124.19,0.0,0.0,0,,bear
420,2026-03-26T07:08:13.941118+00:00,LINKUSDT,short,12500.0,9.12,9.12,-0.0,0.0,0,,bear
420,2026-03-26T07:08:13.941127+00:00,BTCUSDT,short,10500.0,70167.6,70167.6,-0.0,0.0,0,,bear
420,2026-03-26T07:08:13.941137+00:00,DOTUSDT,short,12500.0,1.328,1.328,-0.0,0.0,0,,bear
420,2026-03-26T07:08:13.941146+00:00,SOLUSDT,long,12500.0,89.23,89.23,0.0,0.0,0,,bear
420,2026-03-26T07:08:13.941157+00:00,AVAXUSDT,short,19772.3,9.46,9.46,-0.0,0.0,0,,bear
430,2026-03-26T07:08:37.216069+00:00,ADAUSDT,short,12500.0,0.2624,0.2624,-0.0,0.0,0,,bear
430,2026-03-26T07:08:37.216100+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
430,2026-03-26T07:08:37.216113+00:00,BNBUSDT,short,12500.0,635.68,635.68,-0.0,0.0,0,,bear
430,2026-03-26T07:08:37.216123+00:00,ETHUSDT,long,12500.0,2124.19,2124.19,0.0,0.0,0,,bear
430,2026-03-26T07:08:37.216134+00:00,XRPUSDT,short,10500.0,1.3866,1.3866,-0.0,0.0,0,,bear
430,2026-03-26T07:08:37.216144+00:00,BTCUSDT,short,10500.0,70167.6,70167.6,-0.0,0.0,0,,bear
430,2026-03-26T07:08:37.216154+00:00,LINKUSDT,short,12500.0,9.12,9.12,-0.0,0.0,0,,bear
430,2026-03-26T07:08:37.216164+00:00,SOLUSDT,long,12500.0,89.23,89.23,0.0,0.0,0,,bear
430,2026-03-26T07:08:37.216174+00:00,DOTUSDT,short,12500.0,1.328,1.328,-0.0,0.0,0,,bear
430,2026-03-26T07:08:37.216184+00:00,AVAXUSDT,short,19772.3,9.46,9.46,-0.0,0.0,0,,bear
430,2026-03-26T07:08:37.216194+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
430,2026-03-26T07:08:37.216203+00:00,ETHUSDT,long,12500.0,2124.19,2124.19,0.0,0.0,0,,bear
430,2026-03-26T07:08:37.216213+00:00,BTCUSDT,short,10500.0,70167.6,70167.6,-0.0,0.0,0,,bear
430,2026-03-26T07:08:37.216222+00:00,BNBUSDT,short,12500.0,635.68,635.68,-0.0,0.0,0,,bear
430,2026-03-26T07:08:37.216232+00:00,ADAUSDT,short,12500.0,0.2624,0.2624,-0.0,0.0,0,,bear
430,2026-03-26T07:08:37.216241+00:00,XRPUSDT,short,10500.0,1.3866,1.3866,-0.0,0.0,0,,bear
430,2026-03-26T07:08:37.216250+00:00,SOLUSDT,long,12500.0,89.23,89.23,0.0,0.0,0,,bear
430,2026-03-26T07:08:37.216259+00:00,AVAXUSDT,short,19772.3,9.46,9.46,-0.0,0.0,0,,bear
430,2026-03-26T07:08:37.216269+00:00,LINKUSDT,short,12500.0,9.12,9.12,-0.0,0.0,0,,bear
440,2026-03-26T07:09:03.073267+00:00,BTCUSDT,short,10500.0,70167.6,70167.6,-0.0,0.0,0,,bear
440,2026-03-26T07:09:03.073301+00:00,DOTUSDT,short,12500.0,1.328,1.328,-0.0,0.0,0,,bear
440,2026-03-26T07:09:03.073314+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
440,2026-03-26T07:09:03.073325+00:00,SOLUSDT,long,12500.0,89.23,89.23,0.0,0.0,0,,bear
440,2026-03-26T07:09:03.073336+00:00,BNBUSDT,short,12500.0,635.68,635.68,-0.0,0.0,0,,bear
440,2026-03-26T07:09:03.073347+00:00,XRPUSDT,short,10500.0,1.3866,1.3866,-0.0,0.0,0,,bear
440,2026-03-26T07:09:03.073357+00:00,AVAXUSDT,short,19772.3,9.46,9.46,-0.0,0.0,0,,bear
440,2026-03-26T07:09:03.073367+00:00,ETHUSDT,long,12500.0,2124.19,2124.19,0.0,0.0,0,,bear
440,2026-03-26T07:09:03.073378+00:00,ADAUSDT,short,12500.0,0.2624,0.2624,-0.0,0.0,0,,bear
440,2026-03-26T07:09:03.073388+00:00,LINKUSDT,short,12500.0,9.12,9.12,-0.0,0.0,0,,bear
440,2026-03-26T07:09:03.073398+00:00,DOTUSDT,short,12500.0,1.328,1.328,-0.0,0.0,0,,bear
440,2026-03-26T07:09:03.073417+00:00,SOLUSDT,long,12500.0,89.23,89.23,0.0,0.0,0,,bear
440,2026-03-26T07:09:03.073427+00:00,AVAXUSDT,short,19772.3,9.46,9.46,-0.0,0.0,0,,bear
440,2026-03-26T07:09:03.073437+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
440,2026-03-26T07:09:03.073446+00:00,BTCUSDT,short,10500.0,70167.6,70167.6,-0.0,0.0,0,,bear
440,2026-03-26T07:09:03.073456+00:00,XRPUSDT,short,10500.0,1.3866,1.3866,-0.0,0.0,0,,bear
450,2026-03-26T07:09:40.043475+00:00,BNBUSDT,short,12500.0,635.68,635.68,-0.0,0.0,0,,bear
450,2026-03-26T07:09:40.043508+00:00,SOLUSDT,long,12500.0,89.23,89.23,0.0,0.0,0,,bear
450,2026-03-26T07:09:40.043520+00:00,AVAXUSDT,short,19772.3,9.46,9.46,-0.0,0.0,0,,bear
450,2026-03-26T07:09:40.043532+00:00,ETHUSDT,long,12500.0,2124.19,2124.19,0.0,0.0,0,,bear
450,2026-03-26T07:09:40.043543+00:00,ADAUSDT,short,12500.0,0.2624,0.2624,-0.0,0.0,0,,bear
450,2026-03-26T07:09:40.043553+00:00,DOTUSDT,short,12500.0,1.328,1.328,-0.0,0.0,0,,bear
450,2026-03-26T07:09:40.043563+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
450,2026-03-26T07:09:40.043574+00:00,LINKUSDT,short,12500.0,9.12,9.12,-0.0,0.0,0,,bear
450,2026-03-26T07:09:40.043584+00:00,SOLUSDT,long,12500.0,89.23,89.23,0.0,0.0,0,,bear
450,2026-03-26T07:09:40.043593+00:00,XRPUSDT,short,10500.0,1.3866,1.3866,-0.0,0.0,0,,bear
450,2026-03-26T07:09:40.043603+00:00,AVAXUSDT,short,19772.3,9.46,9.46,-0.0,0.0,0,,bear
450,2026-03-26T07:09:40.043613+00:00,BNBUSDT,short,12500.0,635.68,635.68,-0.0,0.0,0,,bear
450,2026-03-26T07:09:40.043623+00:00,BTCUSDT,short,10500.0,70167.6,70053.08,17.137,0.0,0,,bear
450,2026-03-26T07:09:40.043634+00:00,ETHUSDT,long,12500.0,2124.19,2121.59,-15.2999,0.0,0,,bear
450,2026-03-26T07:09:40.043645+00:00,ADAUSDT,short,12500.0,0.2624,0.2619,23.8186,0.0,0,,bear
450,2026-03-26T07:09:40.043656+00:00,DOTUSDT,short,12500.0,1.328,1.327,9.4127,0.0,0,,bear
450,2026-03-26T07:09:40.043666+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
450,2026-03-26T07:09:40.043676+00:00,SOLUSDT,long,12500.0,89.23,89.11,-16.8105,0.0,0,,bear
450,2026-03-26T07:09:40.043686+00:00,XRPUSDT,short,10500.0,1.3866,1.3841,18.9312,0.0,0,,bear
450,2026-03-26T07:09:40.043696+00:00,LINKUSDT,short,12500.0,9.12,9.1,27.4123,0.0,0,,bear
460,2026-03-26T07:10:14.508632+00:00,AVAXUSDT,short,19772.3,9.46,9.45,20.901,0.0,0,,bear
460,2026-03-26T07:10:14.508680+00:00,BTCUSDT,short,10500.0,70053.08,70053.08,-0.0,0.0,0,,bear
460,2026-03-26T07:10:14.508696+00:00,ADAUSDT,short,12500.0,0.2619,0.2619,-0.0,0.0,0,,bear
460,2026-03-26T07:10:14.508709+00:00,DOTUSDT,short,12500.0,1.327,1.327,-0.0,0.0,0,,bear
460,2026-03-26T07:10:14.508721+00:00,ETHUSDT,long,12500.0,2121.59,2121.59,0.0,0.0,0,,bear
460,2026-03-26T07:10:14.508738+00:00,BNBUSDT,short,12500.0,635.05,635.05,-0.0,0.0,0,,bear
460,2026-03-26T07:10:14.508751+00:00,XRPUSDT,short,10500.0,1.3841,1.3841,-0.0,0.0,0,,bear
460,2026-03-26T07:10:14.508762+00:00,LINKUSDT,short,12412.4,9.1,9.1,-0.0,0.0,0,,bear
460,2026-03-26T07:10:14.508774+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
460,2026-03-26T07:10:14.508786+00:00,SOLUSDT,long,12500.0,89.11,89.11,0.0,0.0,0,,bear
460,2026-03-26T07:10:14.508798+00:00,DOTUSDT,short,10500.0,1.327,1.327,-0.0,0.0,0,,bear
460,2026-03-26T07:10:14.508809+00:00,ADAUSDT,short,10500.0,0.2619,0.2619,-0.0,0.0,0,,bear
460,2026-03-26T07:10:14.508826+00:00,AVAXUSDT,short,19224.3,9.45,9.45,-0.0,0.0,0,,bear
460,2026-03-26T07:10:14.508838+00:00,BTCUSDT,short,10500.0,70053.08,70053.08,-0.0,0.0,0,,bear
460,2026-03-26T07:10:14.508850+00:00,BNBUSDT,short,12500.0,635.05,635.05,-0.0,0.0,0,,bear
470,2026-03-26T07:10:45.398693+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
470,2026-03-26T07:10:45.398743+00:00,DOTUSDT,short,10500.0,1.327,1.327,-0.0,0.0,0,,bear
470,2026-03-26T07:10:45.398758+00:00,LINKUSDT,short,10500.0,9.1,9.1,-0.0,0.0,0,,bear
470,2026-03-26T07:10:45.398769+00:00,ETHUSDT,long,12500.0,2121.59,2121.59,0.0,0.0,0,,bear
470,2026-03-26T07:10:45.398781+00:00,XRPUSDT,short,10511.1,1.3841,1.3841,-0.0,0.0,0,,bear
470,2026-03-26T07:10:45.398800+00:00,BTCUSDT,short,10500.0,70053.08,70053.08,-0.0,0.0,0,,bear
470,2026-03-26T07:10:45.398812+00:00,ADAUSDT,short,10500.0,0.2619,0.2619,-0.0,0.0,0,,bear
470,2026-03-26T07:10:45.398822+00:00,SOLUSDT,long,12500.0,89.11,89.11,0.0,0.0,0,,bear
470,2026-03-26T07:10:45.398833+00:00,AVAXUSDT,short,20000.0,9.45,9.45,-0.0,0.0,0,,bear
470,2026-03-26T07:10:45.398843+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
470,2026-03-26T07:10:45.398853+00:00,BNBUSDT,short,12500.0,635.05,635.05,-0.0,0.0,0,,bear
470,2026-03-26T07:10:45.398864+00:00,LINKUSDT,short,10500.0,9.1,9.1,-0.0,0.0,0,,bear
470,2026-03-26T07:10:45.398873+00:00,BTCUSDT,short,10500.0,70053.08,70053.08,-0.0,0.0,0,,bear
470,2026-03-26T07:10:45.398884+00:00,ADAUSDT,short,10500.0,0.2619,0.2619,-0.0,0.0,0,,bear
470,2026-03-26T07:10:45.398893+00:00,ETHUSDT,long,12500.0,2121.59,2121.59,0.0,0.0,0,,bear
470,2026-03-26T07:10:45.398903+00:00,DOTUSDT,short,10500.0,1.327,1.327,-0.0,0.0,0,,bear
470,2026-03-26T07:10:45.398913+00:00,XRPUSDT,short,10511.1,1.3841,1.3841,-0.0,0.0,0,,bear
470,2026-03-26T07:10:45.398924+00:00,SOLUSDT,long,12500.0,89.11,89.11,0.0,0.0,0,,bear
480,2026-03-26T07:11:12.706711+00:00,AVAXUSDT,short,20000.0,9.45,9.45,-0.0,0.0,0,,bear
480,2026-03-26T07:11:12.706745+00:00,ETHUSDT,long,12500.0,2121.59,2121.59,0.0,0.0,0,,bear
480,2026-03-26T07:11:12.706760+00:00,ADAUSDT,short,10500.0,0.2619,0.2619,-0.0,0.0,0,,bear
480,2026-03-26T07:11:12.706773+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
480,2026-03-26T07:11:12.706786+00:00,BTCUSDT,short,10500.0,70053.08,70053.08,-0.0,0.0,0,,bear
480,2026-03-26T07:11:12.706799+00:00,LINKUSDT,short,10500.0,9.1,9.1,-0.0,0.0,0,,bear
480,2026-03-26T07:11:12.706810+00:00,BNBUSDT,short,12500.0,635.05,635.05,-0.0,0.0,0,,bear
480,2026-03-26T07:11:12.706822+00:00,SOLUSDT,long,12500.0,89.11,89.11,0.0,0.0,0,,bear
480,2026-03-26T07:11:12.706834+00:00,DOTUSDT,short,10500.0,1.327,1.327,-0.0,0.0,0,,bear
480,2026-03-26T07:11:12.706846+00:00,BTCUSDT,short,10500.0,70053.08,70053.08,-0.0,0.0,0,,bear
480,2026-03-26T07:11:12.706858+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
480,2026-03-26T07:11:12.706869+00:00,XRPUSDT,short,10500.0,1.3841,1.3841,-0.0,0.0,0,,bear
480,2026-03-26T07:11:12.706881+00:00,ETHUSDT,long,12500.0,2121.59,2121.59,0.0,0.0,0,,bear
480,2026-03-26T07:11:12.706893+00:00,ADAUSDT,short,10500.0,0.2619,0.2619,-0.0,0.0,0,,bear
480,2026-03-26T07:11:12.706904+00:00,SOLUSDT,long,12500.0,89.11,89.11,0.0,0.0,0,,bear
480,2026-03-26T07:11:12.706915+00:00,AVAXUSDT,short,20000.0,9.45,9.45,-0.0,0.0,0,,bear
480,2026-03-26T07:11:12.706926+00:00,LINKUSDT,short,10500.0,9.1,9.1,-0.0,0.0,0,,bear
480,2026-03-26T07:11:12.706937+00:00,BNBUSDT,short,12500.0,635.05,635.05,-0.0,0.0,0,,bear
480,2026-03-26T07:11:12.706948+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
490,2026-03-26T07:11:37.023472+00:00,XRPUSDT,short,10500.0,1.3841,1.3841,-0.0,0.0,0,,bear
490,2026-03-26T07:11:37.023532+00:00,BTCUSDT,short,10500.0,70053.08,70053.08,-0.0,0.0,0,,bear
490,2026-03-26T07:11:37.023554+00:00,DOTUSDT,short,10500.0,1.327,1.327,-0.0,0.0,0,,bear
490,2026-03-26T07:11:37.023568+00:00,ETHUSDT,long,12500.0,2121.59,2121.59,0.0,0.0,0,,bear
490,2026-03-26T07:11:37.023581+00:00,SOLUSDT,long,12500.0,89.11,89.11,0.0,0.0,0,,bear
490,2026-03-26T07:11:37.023614+00:00,ADAUSDT,short,10500.0,0.2619,0.2619,-0.0,0.0,0,,bear
490,2026-03-26T07:11:37.023629+00:00,BNBUSDT,short,12500.0,635.05,635.05,-0.0,0.0,0,,bear
490,2026-03-26T07:11:37.023641+00:00,AVAXUSDT,short,20000.0,9.45,9.45,-0.0,0.0,0,,bear
490,2026-03-26T07:11:37.023652+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
490,2026-03-26T07:11:37.023664+00:00,LINKUSDT,short,10500.0,9.1,9.1,-0.0,0.0,0,,bear
490,2026-03-26T07:11:37.023676+00:00,BTCUSDT,short,10500.0,70053.08,70053.08,-0.0,0.0,0,,bear
490,2026-03-26T07:11:37.023688+00:00,XRPUSDT,short,10500.0,1.3841,1.3841,-0.0,0.0,0,,bear
490,2026-03-26T07:11:37.023699+00:00,DOTUSDT,short,10500.0,1.327,1.327,-0.0,0.0,0,,bear
490,2026-03-26T07:11:37.023711+00:00,BNBUSDT,short,12500.0,635.05,635.05,-0.0,0.0,0,,bear
490,2026-03-26T07:11:37.023722+00:00,ADAUSDT,short,10500.0,0.2619,0.2619,-0.0,0.0,0,,bear
490,2026-03-26T07:11:37.023733+00:00,ETHUSDT,long,12500.0,2121.59,2121.59,0.0,0.0,0,,bear
490,2026-03-26T07:11:37.023745+00:00,DOTUSDT,short,10500.0,1.327,1.327,-0.0,0.0,0,,bear
500,2026-03-26T07:12:05.382833+00:00,SOLUSDT,long,12500.0,89.11,89.11,0.0,0.0,0,,bear
500,2026-03-26T07:12:05.382870+00:00,AVAXUSDT,short,20000.0,9.45,9.45,-0.0,0.0,0,,bear
500,2026-03-26T07:12:05.382885+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
500,2026-03-26T07:12:05.382898+00:00,ETHUSDT,long,12500.0,2121.59,2121.59,0.0,0.0,0,,bear
500,2026-03-26T07:12:05.382911+00:00,BNBUSDT,short,12500.0,635.05,635.05,-0.0,0.0,0,,bear
500,2026-03-26T07:12:05.382923+00:00,BTCUSDT,short,10500.0,70053.08,70053.08,-0.0,0.0,0,,bear
500,2026-03-26T07:12:05.382936+00:00,XRPUSDT,short,10500.0,1.3841,1.3841,-0.0,0.0,0,,bear
500,2026-03-26T07:12:05.382948+00:00,LINKUSDT,short,10500.0,9.1,9.1,-0.0,0.0,0,,bear
500,2026-03-26T07:12:05.382959+00:00,ADAUSDT,short,10500.0,0.2619,0.2619,-0.0,0.0,0,,bear
500,2026-03-26T07:12:05.382971+00:00,DOTUSDT,short,10500.0,1.327,1.327,-0.0,0.0,0,,bear
500,2026-03-26T07:12:05.382982+00:00,SOLUSDT,long,12500.0,89.11,89.11,0.0,0.0,0,,bear
500,2026-03-26T07:12:05.382994+00:00,AVAXUSDT,short,20000.0,9.45,9.45,-0.0,0.0,0,,bear
500,2026-03-26T07:12:05.383005+00:00,LINKUSDT,short,10500.0,9.1,9.1,-0.0,0.0,0,,bear
500,2026-03-26T07:12:05.383015+00:00,BTCUSDT,short,10500.0,70053.08,70053.08,-0.0,0.0,0,,bear
500,2026-03-26T07:12:05.383027+00:00,ETHUSDT,long,12500.0,2121.59,2121.59,0.0,0.0,0,,bear
500,2026-03-26T07:12:05.383039+00:00,BNBUSDT,short,12500.0,635.05,635.05,-0.0,0.0,0,,bear
500,2026-03-26T07:12:05.383050+00:00,XRPUSDT,short,10500.0,1.3841,1.3841,-0.0,0.0,0,,bear
500,2026-03-26T07:12:05.383062+00:00,MATICUSDT,short,12500.0,0.3794,0.3794,-0.0,0.0,0,,bear
